index,Year,State,GDP (Chained $)
3081,2012-01-01,North Carolina,549309000.0
3082,2012-01-01,North Carolina,1691660000.0
3083,2012-01-01,North Carolina,636510000.0
3084,2012-01-01,North Carolina,1511825000.0
3085,2012-01-01,North Carolina,3344103000.0
3086,2012-01-01,North Carolina,9930278000.0
3087,2012-01-01,North Carolina,2602434000.0
3088,2012-01-01,North Carolina,5660427000.0
3089,2012-01-01,North Carolina,2087150000.0
3090,2012-01-01,North Carolina,188541000.0
3091,2012-01-01,North Carolina,1900515000.0
3092,2012-01-01,North Carolina,322578000.0
3093,2012-01-01,North Carolina,7392413000.0
3094,2012-01-01,North Carolina,1385006000.0
3095,2012-01-01,North Carolina,651851000.0
3096,2012-01-01,North Carolina,435083000.0
3097,2012-01-01,North Carolina,179698000.0
3098,2012-01-01,North Carolina,2992288000.0
3099,2012-01-01,North Carolina,1401165000.0
3100,2012-01-01,North Carolina,4467148000.0
3101,2012-01-01,North Carolina,16514663000.0
3102,2012-01-01,North Carolina,573210000.0
3103,2012-01-01,North Carolina,1698302000.0
3104,2012-01-01,North Carolina,3815353000.0
3105,2012-01-01,North Carolina,873425000.0
3106,2012-01-01,North Carolina,2082700000.0
3107,2012-01-01,North Carolina,31676429000.0
3108,2012-01-01,North Carolina,1604057000.0
3109,2012-01-01,North Carolina,21165694000.0
3110,2012-01-01,North Carolina,1176991000.0
3111,2012-01-01,North Carolina,6123825000.0
3112,2012-01-01,North Carolina,161203000.0
3113,2012-01-01,North Carolina,210843000.0
3114,2012-01-01,North Carolina,2240909000.0
3115,2012-01-01,North Carolina,418394000.0
3116,2012-01-01,North Carolina,29190442000.0
3117,2012-01-01,North Carolina,1452578000.0
3118,2012-01-01,North Carolina,1913009000.0
3119,2012-01-01,North Carolina,1508514000.0
3120,2012-01-01,North Carolina,3145067000.0
3121,2012-01-01,North Carolina,798130000.0
3122,2012-01-01,North Carolina,774313000.0
3123,2012-01-01,North Carolina,218413000.0
3124,2012-01-01,North Carolina,6456611000.0
3125,2012-01-01,North Carolina,1110772000.0
3126,2012-01-01,North Carolina,3990321000.0
3127,2012-01-01,North Carolina,222260000.0
3128,2012-01-01,North Carolina,3052558000.0
3129,2012-01-01,North Carolina,2495043000.0
3130,2012-01-01,North Carolina,1777092000.0
3131,2012-01-01,North Carolina,1353074000.0
3132,2012-01-01,North Carolina,920270000.0
3133,2012-01-01,North Carolina,351071000.0
3134,2012-01-01,North Carolina,686432000.0
3135,2012-01-01,North Carolina,85730111000.0
3136,2012-01-01,North Carolina,433674000.0
3137,2012-01-01,North Carolina,744989000.0
3138,2012-01-01,North Carolina,2710567000.0
3139,2012-01-01,North Carolina,3961196000.0
3140,2012-01-01,North Carolina,9376063000.0
3141,2012-01-01,North Carolina,515282000.0
3142,2012-01-01,North Carolina,8236461000.0
3143,2012-01-01,North Carolina,6686419000.0
3144,2012-01-01,North Carolina,278373000.0
3145,2012-01-01,North Carolina,1411635000.0
3146,2012-01-01,North Carolina,990783000.0
3147,2012-01-01,North Carolina,229030000.0
3148,2012-01-01,North Carolina,1862273000.0
3149,2012-01-01,North Carolina,7081434000.0
3150,2012-01-01,North Carolina,431422000.0
3151,2012-01-01,North Carolina,3789757000.0
3152,2012-01-01,North Carolina,1724229000.0
3153,2012-01-01,North Carolina,3011810000.0
3154,2012-01-01,North Carolina,3491078000.0
3155,2012-01-01,North Carolina,4485677000.0
3156,2012-01-01,North Carolina,1584207000.0
3157,2012-01-01,North Carolina,1909146000.0
3158,2012-01-01,North Carolina,953209000.0
3159,2012-01-01,North Carolina,1547540000.0
3160,2012-01-01,North Carolina,1380607000.0
3161,2012-01-01,North Carolina,2112095000.0
3162,2012-01-01,North Carolina,486033000.0
3163,2012-01-01,North Carolina,773118000.0
3164,2012-01-01,North Carolina,128230000.0
3165,2012-01-01,North Carolina,5361027000.0
3166,2012-01-01,North Carolina,1203444000.0
3167,2012-01-01,North Carolina,52285044000.0
3168,2012-01-01,North Carolina,349244000.0
3169,2012-01-01,North Carolina,289152000.0
3170,2012-01-01,North Carolina,1730352000.0
3171,2012-01-01,North Carolina,4479314000.0
3172,2012-01-01,North Carolina,1999875000.0
3173,2012-01-01,North Carolina,4025055000.0
3174,2012-01-01,North Carolina,845644000.0
3175,2012-01-01,North Carolina,344842000.0
3176,2012-01-01,North Dakota,133545000.0
3177,2012-01-01,North Dakota,634456000.0
3178,2012-01-01,North Dakota,293401000.0
3179,2012-01-01,North Dakota,134553000.0
3180,2012-01-01,North Dakota,475338000.0
3181,2012-01-01,North Dakota,325081000.0
3182,2012-01-01,North Dakota,239224000.0
3183,2012-01-01,North Dakota,4737413000.0
3184,2012-01-01,North Dakota,10140015000.0
3185,2012-01-01,North Dakota,346028000.0
3186,2012-01-01,North Dakota,333876000.0
3187,2012-01-01,North Dakota,258880000.0
3188,2012-01-01,North Dakota,901458000.0
3189,2012-01-01,North Dakota,115933000.0
3190,2012-01-01,North Dakota,179135000.0
3191,2012-01-01,North Dakota,275343000.0
3192,2012-01-01,North Dakota,96109000.0
3193,2012-01-01,North Dakota,3553724000.0
3194,2012-01-01,North Dakota,137463000.0
3195,2012-01-01,North Dakota,150826000.0
3196,2012-01-01,North Dakota,148212000.0
3197,2012-01-01,North Dakota,118238000.0
3198,2012-01-01,North Dakota,312671000.0
3199,2012-01-01,North Dakota,115728000.0
3200,2012-01-01,North Dakota,236287000.0
3201,2012-01-01,North Dakota,153938000.0
3202,2012-01-01,North Dakota,1654063000.0
3203,2012-01-01,North Dakota,731065000.0
3204,2012-01-01,North Dakota,887644000.0
3205,2012-01-01,North Dakota,1154195000.0
3206,2012-01-01,North Dakota,1626505000.0
3207,2012-01-01,North Dakota,158357000.0
3208,2012-01-01,North Dakota,235359000.0
3209,2012-01-01,North Dakota,421055000.0
3210,2012-01-01,North Dakota,236350000.0
3211,2012-01-01,North Dakota,603465000.0
3212,2012-01-01,North Dakota,275977000.0
3213,2012-01-01,North Dakota,212346000.0
3214,2012-01-01,North Dakota,936189000.0
3215,2012-01-01,North Dakota,377593000.0
3216,2012-01-01,North Dakota,461024000.0
3217,2012-01-01,North Dakota,67591000.0
3218,2012-01-01,North Dakota,135905000.0
3219,2012-01-01,North Dakota,87183000.0
3220,2012-01-01,North Dakota,2791668000.0
3221,2012-01-01,North Dakota,201688000.0
3222,2012-01-01,North Dakota,1149516000.0
3223,2012-01-01,North Dakota,141077000.0
3224,2012-01-01,North Dakota,461467000.0
3225,2012-01-01,North Dakota,525213000.0
3226,2012-01-01,North Dakota,4128854000.0
3227,2012-01-01,North Dakota,304275000.0
3228,2012-01-01,North Dakota,6832610000.0
3229,2012-01-01,Ohio,1472739000.0
3230,2012-01-01,Ohio,7178597000.0
3231,2012-01-01,Ohio,1539731000.0
3232,2012-01-01,Ohio,2804443000.0
3233,2012-01-01,Ohio,1816438000.0
3234,2012-01-01,Ohio,1990755000.0
3235,2012-01-01,Ohio,2195208000.0
3236,2012-01-01,Ohio,784657000.0
3237,2012-01-01,Ohio,14909457000.0
3238,2012-01-01,Ohio,748361000.0
3239,2012-01-01,Ohio,1016323000.0
3240,2012-01-01,Ohio,4163570000.0
3241,2012-01-01,Ohio,6375444000.0
3242,2012-01-01,Ohio,1782102000.0
3243,2012-01-01,Ohio,2697807000.0
3244,2012-01-01,Ohio,1417494000.0
3245,2012-01-01,Ohio,1302118000.0
3246,2012-01-01,Ohio,80703536000.0
3247,2012-01-01,Ohio,1651195000.0
3248,2012-01-01,Ohio,1550455000.0
3249,2012-01-01,Ohio,8319054000.0
3250,2012-01-01,Ohio,5168938000.0
3251,2012-01-01,Ohio,3442345000.0
3252,2012-01-01,Ohio,1009760000.0
3253,2012-01-01,Ohio,75943560000.0
3254,2012-01-01,Ohio,1657220000.0
3255,2012-01-01,Ohio,2264881000.0
3256,2012-01-01,Ohio,3539288000.0
3257,2012-01-01,Ohio,7764079000.0
3258,2012-01-01,Ohio,1295922000.0
3259,2012-01-01,Ohio,63288289000.0
3260,2012-01-01,Ohio,4205418000.0
3261,2012-01-01,Ohio,898563000.0
3262,2012-01-01,Ohio,465785000.0
3263,2012-01-01,Ohio,1158491000.0
3264,2012-01-01,Ohio,1051396000.0
3265,2012-01-01,Ohio,595449000.0
3266,2012-01-01,Ohio,1638132000.0
3267,2012-01-01,Ohio,2058368000.0
3268,2012-01-01,Ohio,927139000.0
3269,2012-01-01,Ohio,2974328000.0
3270,2012-01-01,Ohio,1866183000.0
3271,2012-01-01,Ohio,10426321000.0
3272,2012-01-01,Ohio,1552850000.0
3273,2012-01-01,Ohio,4840895000.0
3274,2012-01-01,Ohio,2080965000.0
3275,2012-01-01,Ohio,9588648000.0
3276,2012-01-01,Ohio,22625388000.0
3277,2012-01-01,Ohio,1470713000.0
3278,2012-01-01,Ohio,8557518000.0
3279,2012-01-01,Ohio,2408424000.0
3280,2012-01-01,Ohio,5709273000.0
3281,2012-01-01,Ohio,363342000.0
3282,2012-01-01,Ohio,1745465000.0
3283,2012-01-01,Ohio,3936099000.0
3284,2012-01-01,Ohio,625345000.0
3285,2012-01-01,Ohio,24171422000.0
3286,2012-01-01,Ohio,282455000.0
3287,2012-01-01,Ohio,591043000.0
3288,2012-01-01,Ohio,2967058000.0
3289,2012-01-01,Ohio,334928000.0
3290,2012-01-01,Ohio,1820111000.0
3291,2012-01-01,Ohio,550726000.0
3292,2012-01-01,Ohio,645223000.0
3293,2012-01-01,Ohio,1528590000.0
3294,2012-01-01,Ohio,1037881000.0
3295,2012-01-01,Ohio,5231280000.0
3343,2012-01-01,Idaho,336440000.0
3344,2012-01-01,Idaho,654291000.0
3345,2012-01-01,Idaho,435751000.0
3346,2012-01-01,Idaho,582525000.0
3347,2012-01-01,Idaho,214747000.0
3348,2012-01-01,Idaho,2767708000.0
3349,2012-01-01,Idaho,373551000.0
3350,2012-01-01,Idaho,411122000.0
3351,2012-01-01,Illinois,3330688000.0
3352,2012-01-01,Illinois,193739000.0
3353,2012-01-01,Illinois,530428000.0
3354,2012-01-01,Illinois,1525553000.0
3355,2012-01-01,Illinois,372637000.0
3356,2012-01-01,Illinois,1278415000.0
3357,2012-01-01,Illinois,118242000.0
3358,2012-01-01,Illinois,532629000.0
3359,2012-01-01,Illinois,593482000.0
3360,2012-01-01,Illinois,9965196000.0
3361,2012-01-01,Illinois,1476047000.0
3362,2012-01-01,Illinois,519921000.0
3363,2012-01-01,Illinois,566036000.0
3364,2012-01-01,Illinois,1055116000.0
3365,2012-01-01,Illinois,2125645000.0
3366,2012-01-01,Illinois,334992000000.0
3367,2012-01-01,Illinois,2096413000.0
3368,2012-01-01,Illinois,304673000.0
3369,2012-01-01,Illinois,3531746000.0
3370,2012-01-01,Illinois,1122275000.0
3371,2012-01-01,Illinois,899614000.0
3372,2012-01-01,Illinois,73870349000.0
3373,2012-01-01,Illinois,677504000.0
3374,2012-01-01,Illinois,305829000.0
3375,2012-01-01,Illinois,1804948000.0
3376,2012-01-01,Illinois,548361000.0
3377,2012-01-01,Illinois,683702000.0
3378,2012-01-01,Illinois,1071573000.0
3379,2012-01-01,Illinois,964865000.0
3380,2012-01-01,Illinois,225866000.0
3381,2012-01-01,Illinois,367564000.0
3382,2012-01-01,Illinois,3958477000.0
3383,2012-01-01,Illinois,227847000.0
3384,2012-01-01,Illinois,605415000.0
3385,2012-01-01,Illinois,122867000.0
3386,2012-01-01,Illinois,211687000.0
3387,2012-01-01,Illinois,1509371000.0
3388,2012-01-01,Illinois,1094519000.0
3389,2012-01-01,Illinois,2511826000.0
3390,2012-01-01,Illinois,612693000.0
3391,2012-01-01,Illinois,1912469000.0
3392,2012-01-01,Illinois,482442000.0
3393,2012-01-01,Illinois,809531000.0
3394,2012-01-01,Illinois,238284000.0
3395,2012-01-01,Illinois,20493877000.0
3396,2012-01-01,Illinois,4344516000.0
3397,2012-01-01,Illinois,2777671000.0
3398,2012-01-01,Illinois,1947451000.0
3399,2012-01-01,Illinois,52382417000.0
3400,2012-01-01,Illinois,5338639000.0
3401,2012-01-01,Illinois,528748000.0
3402,2012-01-01,Illinois,1326721000.0
3403,2012-01-01,Illinois,1740937000.0
3404,2012-01-01,Illinois,967050000.0
3405,2012-01-01,Illinois,1301609000.0
3406,2012-01-01,Illinois,9932910000.0
3407,2012-01-01,Illinois,10778397000.0
3408,2012-01-01,Illinois,6546140000.0
3409,2012-01-01,Illinois,1140578000.0
3410,2012-01-01,Illinois,10959762000.0
3411,2012-01-01,Illinois,1302804000.0
3412,2012-01-01,Illinois,439286000.0
3413,2012-01-01,Illinois,578772000.0
3414,2012-01-01,Illinois,833318000.0
3415,2012-01-01,Illinois,287858000.0
3416,2012-01-01,Illinois,470596000.0
3417,2012-01-01,Illinois,836779000.0
3418,2012-01-01,Illinois,1227876000.0
3419,2012-01-01,Illinois,1455821000.0
3420,2012-01-01,Illinois,795417000.0
3421,2012-01-01,Illinois,2653555000.0
3422,2012-01-01,Illinois,12352359000.0
3423,2012-01-01,Illinois,681316000.0
3424,2012-01-01,Illinois,471923000.0
3425,2012-01-01,Illinois,532807000.0
3426,2012-01-01,Illinois,98813000.0
3427,2012-01-01,Illinois,223889000.0
3428,2012-01-01,Illinois,355772000.0
3429,2012-01-01,Illinois,1674270000.0
3430,2012-01-01,Illinois,589364000.0
3431,2012-01-01,Illinois,10260019000.0
3432,2012-01-01,Illinois,10849041000.0
3433,2012-01-01,Illinois,1176047000.0
3434,2012-01-01,Illinois,9870170000.0
3435,2012-01-01,Illinois,275477000.0
3436,2012-01-01,Illinois,198283000.0
3437,2012-01-01,Illinois,662479000.0
3438,2012-01-01,Illinois,237686000.0
3439,2012-01-01,Illinois,1953298000.0
3440,2012-01-01,Illinois,12772983000.0
3441,2012-01-01,Illinois,455555000.0
3442,2012-01-01,Illinois,3182462000.0
3443,2012-01-01,Illinois,397635000.0
3444,2012-01-01,Illinois,696402000.0
3445,2012-01-01,Illinois,784472000.0
3446,2012-01-01,Illinois,591157000.0
3447,2012-01-01,Illinois,640965000.0
3448,2012-01-01,Illinois,2262080000.0
3449,2012-01-01,Illinois,24202963000.0
3450,2012-01-01,Illinois,2826162000.0
3451,2012-01-01,Illinois,12989741000.0
3452,2012-01-01,Illinois,1098581000.0
3453,2012-01-01,Indiana,1198368000.0
3454,2012-01-01,Indiana,16777850000.0
3455,2012-01-01,Indiana,5824681000.0
3456,2012-01-01,Indiana,340738000.0
3457,2012-01-01,Indiana,289344000.0
3458,2012-01-01,Indiana,2054879000.0
3459,2012-01-01,Indiana,240847000.0
3460,2012-01-01,Indiana,573696000.0
3461,2012-01-01,Indiana,1180839000.0
3462,2012-01-01,Indiana,4366212000.0
3463,2012-01-01,Indiana,578547000.0
3464,2012-01-01,Indiana,1111284000.0
3465,2012-01-01,Indiana,181715000.0
3466,2012-01-01,Indiana,959892000.0
3467,2012-01-01,Indiana,1654756000.0
3468,2012-01-01,Indiana,1334206000.0
3469,2012-01-01,Indiana,2045201000.0
3470,2012-01-01,Indiana,3567748000.0
3471,2012-01-01,Indiana,2162905000.0
3472,2012-01-01,Indiana,9218193000.0
3473,2012-01-01,Indiana,557890000.0
3474,2012-01-01,Indiana,2240907000.0
3475,2012-01-01,Indiana,556540000.0
3476,2012-01-01,Indiana,453820000.0
3477,2012-01-01,Indiana,616560000.0
3478,2012-01-01,Indiana,2673051000.0
3479,2012-01-01,Indiana,2483987000.0
3480,2012-01-01,Indiana,563203000.0
3481,2012-01-01,Indiana,12534137000.0
3482,2012-01-01,Indiana,1884082000.0
3483,2012-01-01,Indiana,884074000.0
3484,2012-01-01,Indiana,4320558000.0
3485,2012-01-01,Indiana,1003107000.0
3486,2012-01-01,Indiana,4425009000.0
3487,2012-01-01,Indiana,1231020000.0
3488,2012-01-01,Indiana,1893771000.0
3489,2012-01-01,Indiana,1305400000.0
3490,2012-01-01,Indiana,837460000.0
3491,2012-01-01,Indiana,1326894000.0
3492,2012-01-01,Indiana,602345000.0
3493,2012-01-01,Indiana,3702325000.0
3494,2012-01-01,Indiana,1516645000.0
3495,2012-01-01,Indiana,4507016000.0
3496,2012-01-01,Indiana,1095529000.0
3497,2012-01-01,Indiana,22521216000.0
3498,2012-01-01,Indiana,3876008000.0
3499,2012-01-01,Indiana,1044225000.0
3500,2012-01-01,Indiana,3261703000.0
3501,2012-01-01,Indiana,79986058000.0
3502,2012-01-01,Indiana,1463320000.0
3503,2012-01-01,Indiana,873313000.0
3504,2012-01-01,Indiana,830964000.0
3505,2012-01-01,Indiana,5340654000.0
3506,2012-01-01,Indiana,1426728000.0
3507,2012-01-01,Indiana,1309581000.0
3508,2012-01-01,Indiana,342411000.0
3509,2012-01-01,Indiana,1551544000.0
3510,2012-01-01,Indiana,141423000.0
3511,2012-01-01,Indiana,559033000.0
3512,2012-01-01,Indiana,444893000.0
3513,2012-01-01,Indiana,269960000.0
3514,2012-01-01,Indiana,623706000.0
3515,2012-01-01,Indiana,829756000.0
3516,2012-01-01,Indiana,5842335000.0
3517,2012-01-01,Indiana,2244759000.0
3518,2012-01-01,Indiana,506240000.0
3519,2012-01-01,Indiana,891319000.0
3520,2012-01-01,Indiana,770150000.0
3521,2012-01-01,Indiana,1079273000.0
3522,2012-01-01,Indiana,490462000.0
3523,2012-01-01,Indiana,11582002000.0
3524,2012-01-01,Indiana,538010000.0
3525,2012-01-01,Indiana,1595258000.0
3526,2012-01-01,Indiana,1380485000.0
3527,2012-01-01,Indiana,398102000.0
3528,2012-01-01,Indiana,1137593000.0
3529,2012-01-01,Indiana,1064992000.0
3530,2012-01-01,Indiana,219315000.0
3531,2012-01-01,Indiana,7280358000.0
3532,2012-01-01,Indiana,432206000.0
3533,2012-01-01,Indiana,131558000.0
3534,2012-01-01,Indiana,10199444000.0
3535,2012-01-01,Indiana,767849000.0
3536,2012-01-01,Indiana,4311711000.0
3537,2012-01-01,Indiana,1082770000.0
3538,2012-01-01,Indiana,249168000.0
3539,2012-01-01,Indiana,1970937000.0
3540,2012-01-01,Indiana,501735000.0
3541,2012-01-01,Indiana,2441426000.0
3542,2012-01-01,Indiana,1001927000.0
3543,2012-01-01,Indiana,823144000.0
3544,2012-01-01,Indiana,1044483000.0
3545,2012-01-01,Iowa,308254000.0
3546,2012-01-01,Iowa,176310000.0
3547,2012-01-01,Iowa,528705000.0
3548,2012-01-01,Iowa,371473000.0
3549,2012-01-01,Iowa,247814000.0
3550,2012-01-01,Iowa,701505000.0
3551,2012-01-01,Iowa,8000108000.0
3552,2012-01-01,Iowa,956703000.0
3553,2012-01-01,Iowa,1019252000.0
3554,2012-01-01,Iowa,677576000.0
3555,2012-01-01,Iowa,1251315000.0
3556,2012-01-01,Iowa,526693000.0
3557,2012-01-01,Iowa,433766000.0
3558,2012-01-01,Iowa,1170615000.0
3559,2012-01-01,Iowa,587052000.0
3560,2012-01-01,Iowa,589898000.0
3561,2012-01-01,Iowa,2207945000.0
3562,2012-01-01,Iowa,653862000.0
3563,2012-01-01,Iowa,552963000.0
3564,2012-01-01,Iowa,348886000.0
3565,2012-01-01,Iowa,943023000.0
3566,2012-01-01,Iowa,688653000.0
3567,2012-01-01,Iowa,2179916000.0
3568,2012-01-01,Iowa,846142000.0
3569,2012-01-01,Iowa,3663192000.0
3570,2012-01-01,Iowa,221918000.0
3571,2012-01-01,Iowa,185476000.0
3572,2012-01-01,Iowa,702153000.0
3573,2012-01-01,Iowa,1859378000.0
3574,2012-01-01,Iowa,868518000.0
3575,2012-01-01,Iowa,5134974000.0
3576,2012-01-01,Iowa,463562000.0
3577,2012-01-01,Iowa,730007000.0
3578,2012-01-01,Iowa,613653000.0
3579,2012-01-01,Iowa,606589000.0
3580,2012-01-01,Iowa,357552000.0
3581,2012-01-01,Iowa,461275000.0
3582,2012-01-01,Iowa,519238000.0
3583,2012-01-01,Iowa,428901000.0
3584,2012-01-01,Iowa,701992000.0
3585,2012-01-01,Iowa,770776000.0
3586,2012-01-01,Iowa,910077000.0
3587,2012-01-01,Iowa,455474000.0
3588,2012-01-01,Iowa,811984000.0
3589,2012-01-01,Iowa,465372000.0
3590,2012-01-01,Iowa,474885000.0
3591,2012-01-01,Iowa,413855000.0
3592,2012-01-01,Iowa,897326000.0
3593,2012-01-01,Iowa,530257000.0
3594,2012-01-01,Iowa,1087957000.0
3595,2012-01-01,Iowa,621566000.0
3596,2012-01-01,Iowa,7419768000.0
3597,2012-01-01,Iowa,583676000.0
3598,2012-01-01,Iowa,345541000.0
3599,2012-01-01,Iowa,973117000.0
3600,2012-01-01,Iowa,1614243000.0
3601,2012-01-01,Iowa,14512768000.0
3602,2012-01-01,Iowa,599905000.0
3603,2012-01-01,Iowa,267697000.0
3604,2012-01-01,Iowa,738451000.0
3605,2012-01-01,Iowa,347996000.0
3606,2012-01-01,Iowa,815842000.0
3607,2012-01-01,Iowa,1539285000.0
3608,2012-01-01,Iowa,1729308000.0
3609,2012-01-01,Iowa,461455000.0
3610,2012-01-01,Iowa,524305000.0
3611,2012-01-01,Iowa,296497000.0
3612,2012-01-01,Iowa,368714000.0
3613,2012-01-01,Iowa,399975000.0
3614,2012-01-01,Iowa,2279375000.0
3615,2012-01-01,Iowa,737753000.0
3616,2012-01-01,Iowa,384493000.0
3617,2012-01-01,Iowa,572359000.0
3618,2012-01-01,Iowa,536811000.0
3619,2012-01-01,Iowa,1225153000.0
3620,2012-01-01,Iowa,500870000.0
3621,2012-01-01,Iowa,30983374000.0
3622,2012-01-01,Iowa,4034173000.0
3623,2012-01-01,Iowa,1018413000.0
3624,2012-01-01,Iowa,153786000.0
3625,2012-01-01,Iowa,493041000.0
3626,2012-01-01,Iowa,8117084000.0
3627,2012-01-01,Iowa,699548000.0
3628,2012-01-01,Iowa,1990480000.0
3629,2012-01-01,Iowa,4270440000.0
3630,2012-01-01,Iowa,585689000.0
3631,2012-01-01,Iowa,218056000.0
3632,2012-01-01,Iowa,567751000.0
3633,2012-01-01,Iowa,269206000.0
3634,2012-01-01,Iowa,1574706000.0
3635,2012-01-01,Iowa,944035000.0
3636,2012-01-01,Iowa,949893000.0
3637,2012-01-01,Iowa,199143000.0
3638,2012-01-01,Iowa,2246486000.0
3639,2012-01-01,Iowa,448440000.0
3640,2012-01-01,Iowa,893058000.0
3641,2012-01-01,Iowa,4818419000.0
3642,2012-01-01,Iowa,330856000.0
3643,2012-01-01,Iowa,743024000.0
3644,2012-01-01,Kansas,508973000.0
3645,2012-01-01,Kansas,233567000.0
3646,2012-01-01,Kansas,507367000.0
3647,2012-01-01,Kansas,280246000.0
3648,2012-01-01,Kansas,1273710000.0
3649,2012-01-01,Kansas,521643000.0
3650,2012-01-01,Kansas,454247000.0
3651,2012-01-01,Kansas,1609360000.0
3652,2012-01-01,Kansas,104946000.0
3653,2012-01-01,Kansas,79904000.0
3654,2012-01-01,Kansas,580783000.0
3655,2012-01-01,Kansas,131659000.0
3656,2012-01-01,Kansas,110305000.0
3657,2012-01-01,Kansas,269075000.0
3658,2012-01-01,Kansas,355748000.0
3659,2012-01-01,Kansas,807866000.0
3660,2012-01-01,Kansas,77872000.0
3661,2012-01-01,Kansas,1170600000.0
3662,2012-01-01,Kansas,1364675000.0
3663,2012-01-01,Kansas,133069000.0
3664,2012-01-01,Kansas,598081000.0
3665,2012-01-01,Kansas,227407000.0
3666,2012-01-01,Kansas,3939242000.0
3667,2012-01-01,Kansas,168206000.0
3668,2012-01-01,Kansas,94546000.0
3669,2012-01-01,Kansas,1412320000.0
3670,2012-01-01,Kansas,259920000.0
3671,2012-01-01,Kansas,1935117000.0
3672,2012-01-01,Kansas,1678033000.0
3673,2012-01-01,Kansas,776076000.0
